DeviceName,Serial_Number
inn14u-dd0566.corp.cyient.com,00330-80000-00000-AA132
inn14u-dd0568.corp.cyient.com,00330-80000-00000-AA470
inn14u-dd0569.corp.cyient.com,00330-80000-00000-AA942
inn14u-dd0570.corp.cyient.com,00330-80000-00000-AA658
inn14u-dd0571.corp.cyient.com,00330-80000-00000-AA547
inn14u-dd0572.corp.cyient.com,00330-80000-00000-AA602
inn14u-dd0573.corp.cyient.com,00330-80000-00000-AA566
inn14u-dd0574.corp.cyient.com,00330-80000-00000-AA224
inn14u-dd0575.corp.cyient.com,00330-80000-00000-AA421
inn14u-dd0576.corp.cyient.com,00330-80000-00000-AA068
inn14u-dd0577.corp.cyient.com,00330-80000-00000-AA231
inn14u-dd0578.corp.cyient.com,00330-80000-00000-AA764
inn14u-dd0579.corp.cyient.com,00330-80000-00000-AA975
inn14u-dd0580.corp.cyient.com,00330-80000-00000-AA289
inn14u-dd0581.corp.cyient.com,00330-80000-00000-AA819
inn14u-dd0582.corp.cyient.com,00330-80000-00000-AA549
inn14u-dd0583.corp.cyient.com,00330-80000-00000-AA263
inn14u-dd0584.corp.cyient.com,00330-80000-00000-AA542
inn14u-dd0585.corp.cyient.com,00330-80000-00000-AA208
inn14u-dd0586.corp.cyient.com,00330-80000-00000-AA972
inn14u-dd0587.corp.cyient.com,00330-80000-00000-AA023
inn14u-dd0588.corp.cyient.com,00330-80000-00000-AA306
inn14u-dd0589.corp.cyient.com,00330-80000-00000-AA095
inn14u-dd0590.corp.cyient.com,00330-80000-00000-AA762
inn14u-dd0591.corp.cyient.com,00330-80000-00000-AA007
inn14u-dd0592.corp.cyient.com,00330-80000-00000-AA200
inn14u-dd0593.corp.cyient.com,00330-80000-00000-AA905
inn14u-dd0594.corp.cyient.com,00330-80000-00000-AA481
inn14u-dd0595.corp.cyient.com,00330-80000-00000-AA605
inn14u-dd0596.corp.cyient.com,00330-80000-00000-AA285
inn14u-dd0597.corp.cyient.com,00330-80000-00000-AA625
inn14u-dd0598.corp.cyient.com,00330-80000-00000-AA854
inn14u-dd0599.corp.cyient.com,00330-80000-00000-AA575
inn14u-dd0600.corp.cyient.com,00330-80000-00000-AA992
inn14u-dd0601.corp.cyient.com,00330-80000-00000-AA493
inn14u-dd0602.corp.cyient.com,00330-80000-00000-AA884
inn14u-dd0603.corp.cyient.com,00330-80000-00000-AA385
inn14u-dd0604.corp.cyient.com,00330-80000-00000-AA971
inn14u-dd0605.corp.cyient.com,00330-80000-00000-AA008
inn14u-dd0606.corp.cyient.com,00330-80000-00000-AA173
inn14u-dd0607.corp.cyient.com,00330-80000-00000-AA433
inn14u-dd0608.corp.cyient.com,00330-80000-00000-AA958
inn14u-dd0609.corp.cyient.com,00329-10380-23679-AA099
inn14u-dd0610.corp.cyient.com,00330-80000-00000-AA986
inn14u-dd0611.corp.cyient.com,00330-80000-00000-AA280
inn14u-dd0612.corp.cyient.com,00329-00000-00003-AA916
inn14u-dd0613.corp.cyient.com,00330-80000-00000-AA160
inn14u-dd0614.corp.cyient.com,00330-80000-00000-AA410
inn14u-dd0615.corp.cyient.com,00330-80000-00000-AA305
inn14u-dd0616.corp.cyient.com,00330-80000-00000-AA737
inn14u-dd0617.corp.cyient.com,00330-80000-00000-AA804
inn14u-dd0618.corp.cyient.com,00330-80000-00000-AA468
inn14u-dd0619.corp.cyient.com,00330-80000-00000-AA363
inn14u-dd0620.corp.cyient.com,00330-80000-00000-AA476
inn14u-dd0621.corp.cyient.com,00330-80000-00000-AA187
inn14u-dd0622.corp.cyient.com,00330-80000-00000-AA613
inn14u-dd0623.corp.cyient.com,00330-80000-00000-AA466
inn14u-dd0624.corp.cyient.com,00330-80000-00000-AA093
inn14u-dd0625.corp.cyient.com,00330-80000-00000-AA872
inn14u-dd0626.corp.cyient.com,00330-80000-00000-AA356
inn14u-dd0627.corp.cyient.com,00330-80000-00000-AA189
inn14u-dd0628.corp.cyient.com,00330-80000-00000-AA633
inn14u-dd0629.corp.cyient.com,00330-80000-00000-AA704
inn14u-dd0630.corp.cyient.com,00330-80000-00000-AA301
inn14u-dd0632.corp.cyient.com,00330-80000-00000-AA470
inn14u-dd0633.corp.cyient.com,00330-80000-00000-AA214
inn14u-dd0634.corp.cyient.com,00330-80000-00000-AA312
inn14u-dd0635.corp.cyient.com,00330-80000-00000-AA664
inn14u-dd1199.corp.cyient.com,00329-10380-13574-AA005
inn14u-dd1519.corp.cyient.com,00329-10380-23679-AA099
inn14u-dd1537.corp.cyient.com,00330-80000-00000-AA752
inn14u-dd1540.corp.cyient.com,00330-80000-00000-AA887
inn14u-dd1544.corp.cyient.com,00330-80000-00000-AA554
inn14u-dd1545.corp.cyient.com,00330-80000-00000-AA170
inn14u-dd1547.corp.cyient.com,00330-80000-00000-AA430
inn14u-dd1548.corp.cyient.com,00329-10380-23679-AA182
inn14u-dd1549.corp.cyient.com,00330-80000-00000-AA920
inn14u-dd1550.corp.cyient.com,00330-80000-00000-AA487
inn14u-dd1551.corp.cyient.com,00330-80000-00000-AA411
inn14u-dd1553.corp.cyient.com,00330-80000-00000-AA357
inn14u-dd1555.corp.cyient.com,00330-80000-00000-AA708
inn14u-dd1556.corp.cyient.com,00330-80000-00000-AA048
inn14u-dd1557.corp.cyient.com,00330-80000-00000-AA922
inn14u-dd1558.corp.cyient.com,00330-80000-00000-AA617
inn14u-dd1559.corp.cyient.com,00330-80000-00000-AA411
inn14u-dd1560.corp.cyient.com,00330-80000-00000-AA910
inn14u-dd1561.corp.cyient.com,00330-80000-00000-AA210
inn14u-dd1562.corp.cyient.com,00330-80000-00000-AA610
inn14u-dd1563.corp.cyient.com,00330-80000-00000-AA774
inn14u-dd1564.corp.cyient.com,00330-80000-00000-AA208
inn14u-dd1565.corp.cyient.com,00330-80000-00000-AA301
inn14u-dd1566.corp.cyient.com,00330-80000-00000-AA897
inn14u-dd1567.corp.cyient.com,00330-80000-00000-AA407
inn14u-dd1568.corp.cyient.com,00330-80000-00000-AA093
inn14u-dd1569.corp.cyient.com,00330-80000-00000-AA458
inn14u-dd1570.corp.cyient.com,00330-80000-00000-AA503
inn14u-dd1571.corp.cyient.com,00330-80000-00000-AA605
inn14u-dd1572.corp.cyient.com,00330-80000-00000-AA444
inn14u-dd1573.corp.cyient.com,00330-80000-00000-AA046
inn14u-dd1575.corp.cyient.com,00330-80000-00000-AA778
inn14u-dd1576.corp.cyient.com,00330-80000-00000-AA208
inn14u-dd1577.corp.cyient.com,00330-80000-00000-AA434
inn14u-dd1578.corp.cyient.com,00330-80000-00000-AA164
inn14u-dd1580.corp.cyient.com,00330-80000-00000-AA854
inn14u-dd1582.corp.cyient.com,00330-80000-00000-AA805
inn14u-dd1583.corp.cyient.com,00330-80000-00000-AA495
inn14u-dd1584.corp.cyient.com,00330-80000-00000-AA420
inn14u-dd1586.corp.cyient.com,00330-80000-00000-AA324
inn14u-dd1587.corp.cyient.com,00330-80000-00000-AA247
inn14u-dd1588.corp.cyient.com,00330-80000-00000-AA332
inn14u-dd1590.corp.cyient.com,00330-80000-00000-AA686
inn14u-dd1591.corp.cyient.com,00330-80000-00000-AA387
inn14u-dd1592.corp.cyient.com,00330-80000-00000-AA031
inn14u-dd1593.corp.cyient.com,00330-80000-00000-AA100
inn14u-dd1594.corp.cyient.com,00330-80000-00000-AA956
inn14u-dd1597.corp.cyient.com,00330-80000-00000-AA788
inn14u-dd1598.corp.cyient.com,00329-00000-00003-AA918
inn14u-dd1599.corp.cyient.com,00330-80000-00000-AA049
inn14u-dd1600.corp.cyient.com,00330-80000-00000-AA684
inn14u-dd1601.corp.cyient.com,00330-80000-00000-AA862
inn14u-dd1602.corp.cyient.com,00329-00000-00003-AA570
inn14u-dd1603.corp.cyient.com,00330-80000-00000-AA631
inn14u-dd1604.corp.cyient.com,00330-80000-00000-AA454
inn14u-dd1605.corp.cyient.com,00329-00000-00003-AA998
inn14u-dd1605a.corp.cyient.com,00329-00000-00003-AA733
inn14u-dd1606.corp.cyient.com,00330-80000-00000-AA032
inn14u-dd1607.corp.cyient.com,00330-80000-00000-AA042
inn14u-dd1608.corp.cyient.com,00330-80000-00000-AA705
inn14u-dd1609.corp.cyient.com,00330-80000-00000-AA626
inn14u-dd1610.corp.cyient.com,00329-00000-00003-AA851
inn14u-dd1611.corp.cyient.com,00330-80000-00000-AA450
inn14u-dd1612.corp.cyient.com,00330-80000-00000-AA377
inn14u-dd1613.corp.cyient.com,00330-80000-00000-AA838
inn14u-dd1614.corp.cyient.com,00424-90230-23969-AA277
inn14u-dd1616.corp.cyient.com,00330-80000-00000-AA898
inn14u-dd1617.corp.cyient.com,00330-80000-00000-AA790
inn14u-dd1618.corp.cyient.com,00330-80000-00000-AA719
inn14u-dd1619.corp.cyient.com,00330-80000-00000-AA940
inn14u-dd1620.corp.cyient.com,00330-80000-00000-AA056
inn14u-dd1622.corp.cyient.com,00330-80000-00000-AA540
inn14u-dd1623.corp.cyient.com,00424-90230-23969-AA467
inn14u-dd1624.corp.cyient.com,00330-80000-00000-AA607
inn14u-dd1625.corp.cyient.com,00330-80000-00000-AA901
inn14u-dd1626.corp.cyient.com,00330-80000-00000-AA027
inn14u-dd1627.corp.cyient.com,00330-80000-00000-AA988
inn14u-dd1628.corp.cyient.com,00330-80000-00000-AA399
inn14u-dd1629.corp.cyient.com,00330-80000-00000-AA346
inn14u-dd1630.corp.cyient.com,00330-80000-00000-AA586
inn14u-dd1631.corp.cyient.com,00330-80000-00000-AA582
inn14u-dd1632.corp.cyient.com,00330-80000-00000-AA474
inn14u-dd1633.corp.cyient.com,00329-00000-00003-AA649
inn14u-dd1634.corp.cyient.com,00329-00000-00003-AA405
inn14u-dd1636.corp.cyient.com,00330-80000-00000-AA711
inn14u-dd1637.corp.cyient.com,00330-80000-00000-AA363
inn14u-dd1638.corp.cyient.com,00330-80000-00000-AA378
inn14u-dd1639.corp.cyient.com,00330-80000-00000-AA567
inn14u-dd1640.corp.cyient.com,00330-80000-00000-AA251
inn14u-dd1641.corp.cyient.com,00330-80000-00000-AA522
inn14u-dd1642.corp.cyient.com,00330-80000-00000-AA376
inn14u-dd1643.corp.cyient.com,00330-80000-00000-AA287
inn14u-dd1644.corp.cyient.com,00330-80000-00000-AA402
inn14u-dd1645.corp.cyient.com,00330-80000-00000-AA698
inn14u-dd1646.corp.cyient.com,00330-80000-00000-AA906
inn14u-dd1648.corp.cyient.com,00330-80000-00000-AA191
inn14u-dd1649.corp.cyient.com,00330-80000-00000-AA029
inn14u-dd1650.corp.cyient.com,00330-80000-00000-AA660
inn14u-dd1651.corp.cyient.com,00330-80000-00000-AA374
inn14u-dd1652.corp.cyient.com,00330-80000-00000-AA394
inn14u-dd1653.corp.cyient.com,00330-80000-00000-AA024
inn14u-dd1655.corp.cyient.com,00330-80000-00000-AA778
inn14u-dd1656.corp.cyient.com,00424-90230-07125-AA961
inn14u-dd1657.corp.cyient.com,00330-80000-00000-AA406
inn14u-dd1658.corp.cyient.com,00330-80000-00000-AA848
inn14u-dd1660.corp.cyient.com,00330-80000-00000-AA590
inn14u-dd1661.corp.cyient.com,00330-80000-00000-AA240
inn14u-dd1662.corp.cyient.com,00330-80000-00000-AA859
inn14u-dd1664.corp.cyient.com,00330-80000-00000-AA499
inn14u-dd1666.corp.cyient.com,00424-90230-07125-AA198
inn14u-dd1667.corp.cyient.com,00424-90230-07125-AA607
inn14u-dd1668.corp.cyient.com,00330-80000-00000-AA776
inn14u-dd1669.corp.cyient.com,00330-80000-00000-AA128
inn14u-dd1670.corp.cyient.com,00330-80000-00000-AA240
inn14u-dd1672.corp.cyient.com,00330-80000-00000-AA090
inn14u-dd1674.corp.cyient.com,00330-80000-00000-AA589
inn14u-dd1678.corp.cyient.com,00330-80000-00000-AA110
inn14u-dd1679.corp.cyient.com,00330-80000-00000-AA814
inn14u-dd1680.corp.cyient.com,00330-80000-00000-AA354
inn14u-dd1681.corp.cyient.com,00330-80000-00000-AA741
inn14u-dd1682.corp.cyient.com,00329-10380-23679-AA845
inn14u-dd1685.corp.cyient.com,00330-80000-00000-AA427
inn14u-dd1689.corp.cyient.com,00330-80000-00000-AA358
inn14u-dd1695.corp.cyient.com,00330-80000-00000-AA485
inn14u-dd1696.corp.cyient.com,00330-80000-00000-AA491
inn14u-dd1697.corp.cyient.com,00330-80000-00000-AA605
inn14u-dd1698.corp.cyient.com,00330-80000-00000-AA072
inn14u-dd1699.corp.cyient.com,00330-80000-00000-AA635
inn14u-dd1700.corp.cyient.com,00329-10380-23679-AA816
inn14u-dd1702.corp.cyient.com,00330-80000-00000-AA104
inn14u-dd1703.corp.cyient.com,00330-80000-00000-AA879
inn14u-dd1704.corp.cyient.com,00330-80000-00000-AA937
inn14u-dd1706.corp.cyient.com,00330-80000-00000-AA886
inn14u-dd1707.corp.cyient.com,00330-80000-00000-AA883
inn14u-dd1708.corp.cyient.com,00330-80000-00000-AA431
inn14u-dd1709.corp.cyient.com,00330-80000-00000-AA908
inn14u-dd1710.corp.cyient.com,00330-80000-00000-AA500
inn14u-dd1711.corp.cyient.com,00330-80000-00000-AA412
inn14u-dd1712.corp.cyient.com,00330-80000-00000-AA438
inn14u-dd1713.corp.cyient.com,00330-80000-00000-AA295
inn14u-dd1714.corp.cyient.com,00330-80000-00000-AA108
inn14u-dd1715.corp.cyient.com,00330-80000-00000-AA745
inn14u-dd1716.corp.cyient.com,00330-80000-00000-AA531
inn14u-dd1717.corp.cyient.com,00330-80000-00000-AA249
inn14u-dd1718.corp.cyient.com,00330-80000-00000-AA030
inn14u-dd1719.corp.cyient.com,00329-00000-00003-AA248
inn14u-dd1720.corp.cyient.com,00330-80000-00000-AA583
inn14u-dd1721.corp.cyient.com,00329-00000-00003-AA469
inn14u-dd1722.corp.cyient.com,00330-80000-00000-AA210
inn14u-dd1723.corp.cyient.com,00330-80000-00000-AA949
inn14u-dd1724.corp.cyient.com,00330-80000-00000-AA768
inn14u-dd1725.corp.cyient.com,00330-80000-00000-AA025
inn14u-dd1726.corp.cyient.com,00330-80000-00000-AA097
inn14u-dd1727.corp.cyient.com,00329-00000-00003-AA861
inn14u-dd1728.corp.cyient.com,00330-80000-00000-AA224
inn14u-dd1729.corp.cyient.com,00330-80000-00000-AA525
inn14u-dd1730.corp.cyient.com,00330-80000-00000-AA071
inn14u-dd1731.corp.cyient.com,00330-80000-00000-AA681
inn14u-dd1732.corp.cyient.com,00330-80000-00000-AA143
inn14u-dd1733.corp.cyient.com,00330-80000-00000-AA439
inn14u-dd1734.corp.cyient.com,00330-80000-00000-AA371
inn14u-dd1735.corp.cyient.com,00330-80000-00000-AA021
inn14u-dd1736.corp.cyient.com,00329-00000-00003-AA613
inn14u-dd1737.corp.cyient.com,00330-80000-00000-AA546
inn14u-dd1738.corp.cyient.com,00330-80000-00000-AA198
inn14u-dd1739.corp.cyient.com,00330-80000-00000-AA148
inn14u-dd1740.corp.cyient.com,00330-80000-00000-AA611
inn14u-dd1741.corp.cyient.com,00330-80000-00000-AA188
inn14u-dd1742.corp.cyient.com,00330-80000-00000-AA137
inn14u-dd1743.corp.cyient.com,00330-80000-00000-AA686
inn14u-dd1744.corp.cyient.com,00330-80000-00000-AA586
inn14u-dd1745.corp.cyient.com,00330-80000-00000-AA261
inn14u-dd1746.corp.cyient.com,00329-00000-00003-AA009
inn14u-dd1747.corp.cyient.com,00330-80000-00000-AA755
inn14u-dd1748.corp.cyient.com,00330-80000-00000-AA913
inn14u-dd1749.corp.cyient.com,00330-80000-00000-AA860
inn14u-dd1750.corp.cyient.com,00330-80000-00000-AA750
inn14u-dd1751.corp.cyient.com,00330-80000-00000-AA384
inn14u-dd1752.corp.cyient.com,00330-80000-00000-AA688
inn14u-dd1754.corp.cyient.com,00330-80000-00000-AA876
inn14u-dd1755.corp.cyient.com,00330-80000-00000-AA726
inn14u-dd1756.corp.cyient.com,00330-80000-00000-AA359
inn14u-dd1757.corp.cyient.com,00330-80000-00000-AA109
inn14u-dd1758.corp.cyient.com,00330-80000-00000-AA707
inn14u-dd1760.corp.cyient.com,00330-80000-00000-AA905
inn14u-dd1761.corp.cyient.com,00330-80000-00000-AA556
inn14u-dd1762.corp.cyient.com,00330-80000-00000-AA232
inn14u-dd1763.corp.cyient.com,00330-80000-00000-AA294
inn14u-dd1764.corp.cyient.com,00330-80000-00000-AA941
inn14u-dd1765.corp.cyient.com,00330-80000-00000-AA983
inn14u-dd1766.corp.cyient.com,00330-80000-00000-AA818
inn14u-dd1767.corp.cyient.com,00330-80000-00000-AA569
inn14u-dd1768.corp.cyient.com,00330-80000-00000-AA922
inn14u-dd1769.corp.cyient.com,00330-80000-00000-AA251
inn14u-dd1771.corp.cyient.com,00329-00000-00003-AA438
inn14u-dd1772.corp.cyient.com,00330-80000-00000-AA263
inn14u-dd1773.corp.cyient.com,00330-80000-00000-AA868
inn14u-dd1774.corp.cyient.com,00329-10380-23679-AA071
inn14u-dd1775.corp.cyient.com,00330-80000-00000-AA584
inn14u-dd1776.corp.cyient.com,00330-80000-00000-AA486
inn14u-dd1777.corp.cyient.com,00330-80000-00000-AA464
inn14u-dd1778.corp.cyient.com,00330-80000-00000-AA922
inn14u-dd1779.corp.cyient.com,00330-80000-00000-AA495
inn14u-dd1780.corp.cyient.com,00330-80000-00000-AA472
inn14u-dd1781.corp.cyient.com,00330-80000-00000-AA651
inn14u-dd1782.corp.cyient.com,00330-80000-00000-AA962
inn14u-dd1783.corp.cyient.com,00330-80000-00000-AA311
inn14u-dd1784.corp.cyient.com,00330-80000-00000-AA135
inn14u-dd1785.corp.cyient.com,00330-80000-00000-AA680
inn14u-dd1786.corp.cyient.com,00330-80000-00000-AA460
inn14u-dd1787.corp.cyient.com,00330-80000-00000-AA022
inn14u-dd1788.corp.cyient.com,00330-80000-00000-AA765
inn14u-dd1789.corp.cyient.com,00329-00000-00003-AA979
inn14u-dd1790.corp.cyient.com,00330-80000-00000-AA196
inn14u-dd1791.corp.cyient.com,00330-80000-00000-AA351
inn14u-dd1792.corp.cyient.com,00330-80000-00000-AA256
inn14u-dd1793.corp.cyient.com,00330-80000-00000-AA026
inn14u-dd1794.corp.cyient.com,00330-80000-00000-AA127
inn14u-dd1795.corp.cyient.com,00330-80000-00000-AA812
inn14u-dd1796.corp.cyient.com,00330-80000-00000-AA814
inn14u-dd1797.corp.cyient.com,00330-80000-00000-AA367
inn14u-dd1801.corp.cyient.com,00330-80000-00000-AA990
inn14u-dd1802.corp.cyient.com,00330-80000-00000-AA406
inn14u-dd1803.corp.cyient.com,00329-10380-23679-AA352
inn14u-dd1804.corp.cyient.com,00329-10380-23679-AA184
inn14u-dd1805.corp.cyient.com,00330-80000-00000-AA058
inn14u-dd1806.corp.cyient.com,00330-80000-00000-AA052
inn14u-dd1807.corp.cyient.com,00330-80000-00000-AA274
inn14u-dd1808.corp.cyient.com,00330-80000-00000-AA944
inn14u-dd1809.corp.cyient.com,00330-80000-00000-AA259
inn14u-dd1810.corp.cyient.com,00330-80000-00000-AA411
inn14u-dd1811.corp.cyient.com,00330-80000-00000-AA710
inn14u-dd1812.corp.cyient.com,00330-80000-00000-AA477
inn14u-dd1813.corp.cyient.com,00329-00000-00003-AA708
inn14u-dd1815.corp.cyient.com,00330-80000-00000-AA545
inn14u-dd1816.corp.cyient.com,00330-80000-00000-AA110
inn14u-dd1817.corp.cyient.com,00330-80000-00000-AA876
inn14u-dd1820.corp.cyient.com,00330-80000-00000-AA326
inn14u-dd1821.corp.cyient.com,00330-80000-00000-AA675
inn14u-dd1822.corp.cyient.com,00424-90230-23969-AA801
inn14u-dd1823.corp.cyient.com,00330-80000-00000-AA965
inn14u-dd1824.corp.cyient.com,00330-80000-00000-AA890
inn14u-dd1825.corp.cyient.com,00330-80000-00000-AA038
inn14u-dd1827.corp.cyient.com,00330-80000-00000-AA979
inn14u-dd1828.corp.cyient.com,00330-80000-00000-AA285
inn14u-dd1829.corp.cyient.com,00330-80000-00000-AA336
inn14u-dd1830.corp.cyient.com,00330-80000-00000-AA889
inn14u-dd1831.corp.cyient.com,00330-80000-00000-AA483
inn14u-dd1832.corp.cyient.com,00330-80000-00000-AA132
inn14u-dd1833.corp.cyient.com,00330-80000-00000-AA563
inn14u-dd1834.corp.cyient.com,00330-80000-00000-AA101
inn14u-dd1835.corp.cyient.com,00330-80000-00000-AA680
inn14u-dd1836.corp.cyient.com,00330-80000-00000-AA877
inn14u-dd1837.corp.cyient.com,00330-80000-00000-AA708
inn14u-dd2001.corp.cyient.com,00330-80000-00000-AA482
inn14u-dd2003.corp.cyient.com,00330-80000-00000-AA336
inn14u-dd2007.corp.cyient.com,00330-80000-00000-AA636
inn14u-dd2009.corp.cyient.com,00330-80000-00000-AA880
inn14u-dd2012.corp.cyient.com,00330-80000-00000-AA678
inn14u-dd2015.corp.cyient.com,00330-80000-00000-AA836
inn14u-dev02.corp.cyient.com,00329-00000-00003-AA325
inn14u-dl103.corp.cyient.com,00330-80000-00000-AA856
inn14u-dl1037.corp.cyient.com,00330-80000-00000-AA054
inn14u-dl1056.corp.cyient.com,00330-80000-00000-AA070
inn14u-dl1064.corp.cyient.com,00330-80000-00000-AA948
inn14u-dl1069.corp.cyient.com,00329-10380-00000-AA997
inn14u-dl1070.corp.cyient.com,00330-80000-00000-AA162
inn14u-dl1071.corp.cyient.com,00329-10380-00000-AA754
inn14u-dl1074.corp.cyient.com,00330-80000-00000-AA945
inn14u-dl1075.corp.cyient.com,00330-80000-00000-AA611
inn14u-dl1076.corp.cyient.com,00330-80000-00000-AA012
inn14u-dl1077.corp.cyient.com,00330-80000-00000-AA079
inn14u-dl1080.corp.cyient.com,00329-10380-00000-AA651
inn14u-dl1081.corp.cyient.com,00330-80000-00000-AA798
inn14u-dl1083.corp.cyient.com,00330-80000-00000-AA819
inn14u-dl109.corp.cyient.com,00330-80000-00000-AA161
inn14u-dl1093.corp.cyient.com,00329-10380-23679-AA041
inn14u-dl1094.corp.cyient.com,00329-10380-00000-AA352
inn14u-dl1095.corp.cyient.com,00330-80000-00000-AA956
inn14u-dl1096.corp.cyient.com,00330-80000-00000-AA385
inn14u-dl1097.corp.cyient.com,00330-80000-00000-AA107
inn14u-dppvm01.corp.cyient.com,00329-00000-00003-AA896
inn14u-dppvm02.corp.cyient.com,00329-00000-00003-AA476
inn14u-dppvm03.corp.cyient.com,00329-00000-00003-AA335
inn14u-dppvm04.corp.cyient.com,00329-00000-00003-AA919
inn14u-dppvm05.corp.cyient.com,00329-00000-00003-AA587
inn14u-dppvm06.corp.cyient.com,00329-00000-00003-AA374
inn14u-dppvm07.corp.cyient.com,00329-00000-00003-AA498
inn14u-dppvm08.corp.cyient.com,00329-00000-00003-AA544
inn14u-dppvm09.corp.cyient.com,00329-00000-00003-AA617
inn14u-dppvm10.corp.cyient.com,00329-00000-00003-AA025
inn14u-dppvm11.corp.cyient.com,00329-00000-00003-AA485
inn14u-dppvm12.corp.cyient.com,00329-00000-00003-AA294
inn14u-dppvm13.corp.cyient.com,00329-00000-00003-AA495
inn14u-dppvm14.corp.cyient.com,00329-00000-00003-AA526
inn14u-dppvm15.corp.cyient.com,00329-00000-00003-AA445
inn14u-dppvm16.corp.cyient.com,00329-00000-00003-AA059
inn14u-dppvm17.corp.cyient.com,00329-00000-00003-AA685
inn14u-dppvm18.corp.cyient.com,00329-00000-00003-AA797
inn14u-dppvm19.corp.cyient.com,00329-00000-00003-AA671
inn14u-dppvm20.corp.cyient.com,00329-00000-00003-AA109
inn14u-dppvm21.corp.cyient.com,00329-00000-00003-AA157
inn14u-dppvm22.corp.cyient.com,00329-00000-00003-AA612
inn14u-dppvm23.corp.cyient.com,00329-00000-00003-AA303
inn14u-dppvm24.corp.cyient.com,00329-00000-00003-AA375
inn14u-dppvm25.corp.cyient.com,00329-00000-00003-AA438
inn14u-dppvm26.corp.cyient.com,00329-00000-00003-AA909
inn14u-dppvm27.corp.cyient.com,00329-00000-00003-AA829
inn14u-dppvm28.corp.cyient.com,00329-00000-00003-AA113
inn14u-dppvm29.corp.cyient.com,00329-00000-00003-AA709
inn14u-dppvm30.corp.cyient.com,00329-00000-00003-AA523
inn14u-dppvm31.corp.cyient.com,00329-00000-00003-AA234
inn14u-dppvm32.corp.cyient.com,00329-00000-00003-AA726
inn14u-dppvm33.corp.cyient.com,00329-00000-00003-AA787
inn14u-dppvm34.corp.cyient.com,00329-00000-00003-AA756
inn14u-dppvm35.corp.cyient.com,00329-00000-00003-AA264
inn14u-dppvm36.corp.cyient.com,00329-00000-00003-AA197
inn14u-dppvm38.corp.cyient.com,00329-00000-00003-AA746
inn14u-dppvm39.corp.cyient.com,00329-00000-00003-AA612
inn14u-dppvm40.corp.cyient.com,00329-00000-00003-AA192
inn14u-dppvm41.corp.cyient.com,00329-00000-00003-AA095
inn14u-dppvm42.corp.cyient.com,00329-00000-00003-AA423
inn14u-dppvm43.corp.cyient.com,00329-00000-00003-AA323
inn14u-dppvm44.corp.cyient.com,00329-00000-00003-AA056
inn14u-dppvm45.corp.cyient.com,00329-00000-00003-AA957
inn14u-dppvm46.corp.cyient.com,00329-00000-00003-AA547
inn14u-dppvm47.corp.cyient.com,00329-00000-00003-AA385
inn14u-dppvm48.corp.cyient.com,00329-00000-00003-AA660
inn14u-dppvm49.corp.cyient.com,00329-00000-00003-AA376
inn14u-dppvm50.corp.cyient.com,00329-00000-00003-AA420
inn14u-dppvm51.corp.cyient.com,00329-00000-00003-AA337
inn14u-dppvm52.corp.cyient.com,00329-00000-00003-AA065
inn14u-dppvm53.corp.cyient.com,00329-00000-00003-AA103
inn14u-dppvm54.corp.cyient.com,00329-00000-00003-AA648
inn14u-dppvm55.corp.cyient.com,00329-00000-00003-AA606
inn14u-dppvm56.corp.cyient.com,00329-00000-00003-AA677
inn14u-dppvm57.corp.cyient.com,00329-00000-00003-AA288
inn14u-dppvm58.corp.cyient.com,00329-00000-00003-AA466
inn14u-dppvm59.corp.cyient.com,00329-00000-00003-AA128
inn14u-dppvm60.corp.cyient.com,00329-00000-00003-AA870
inn14u-dppvm61.corp.cyient.com,00329-00000-00003-AA022
inn14u-dppvm62.corp.cyient.com,00329-00000-00003-AA277
inn14u-dppvm63.corp.cyient.com,00329-00000-00003-AA033
inn14u-dppvm64.corp.cyient.com,00329-00000-00003-AA599
inn14u-dppvm65.corp.cyient.com,00329-00000-00003-AA589
inn14u-dppvm66.corp.cyient.com,00329-00000-00003-AA762
inn14u-dppvm70.corp.cyient.com,00329-00000-00003-AA628
inn14u-dppvm71.corp.cyient.com,00329-00000-00003-AA701
inn14u-dppvm72.corp.cyient.com,00329-00000-00003-AA443
inn14u-dppvm73.corp.cyient.com,00329-00000-00003-AA946
inn14u-dw0426.corp.cyient.com,00329-00000-00003-AA453
inn14u-dw0476.corp.cyient.com,00329-10380-23679-AA197
inn14u-dw1837.corp.cyient.com,00329-00000-00003-AA501
inn14u-hl0374.corp.cyient.com,00330-80000-00000-AA764
inn14u-hl104.corp.cyient.com,00330-80000-00000-AA122
inn14u-hl116.corp.cyient.com,00329-10380-13574-AA660
inn14u-hl118.corp.cyient.com,00330-80000-00000-AA090
inn14u-hl119.corp.cyient.com,00330-80000-00000-AA508
inn14u-hl120.corp.cyient.com,00330-80000-00000-AA141
inn14u-hl121.corp.cyient.com,00330-80000-00000-AA634
inn14u-hl122.corp.cyient.com,00330-80000-00000-AA254
inn14u-hl123.corp.cyient.com,00330-80000-00000-AA129
inn14u-hl124.corp.cyient.com,00330-80000-00000-AA802
inn14u-hl125.corp.cyient.com,00330-80000-00000-AA192
inn14u-hl126.corp.cyient.com,00330-80000-00000-AA464
inn14u-hl127.corp.cyient.com,00330-80000-00000-AA667
inn14u-hl128.corp.cyient.com,00330-80000-00000-AA140
